"No.","Time","Source","Destination","Protocol","Length","Info"
"45398","346.827808","192.168.1.14","40.126.35.128","TCP","54","63338  >  443 [FIN, ACK] Seq=7332 Ack=20287 Win=131840 Len=0"
"45399","346.853700","40.126.35.128","192.168.1.14","TCP","54","443  >  63338 [ACK] Seq=20287 Ack=7333 Win=4194560 Len=0"
"45400","347.003883","2620:1ec:c11::237","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63322 [RST, ACK] Seq=7918 Ack=2425 Win=0 Len=0"
"45956","349.179191","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=7701 Ack=7705 Win=509 Len=110"
"45957","349.182100","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=7705 Ack=7811 Win=1506 Len=110"
"45958","349.226802","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=7811 Ack=7815 Win=508 Len=0"
"45959","349.947863","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","143","Application Data"
"45960","349.960811","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=31443 Ack=29405 Win=122112 Len=0"
"45961","350.130899","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","145","Application Data"
"45962","350.186137","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","74","63317  >  443 [ACK] Seq=29405 Ack=31514 Win=131584 Len=0"
"45963","350.617603","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=7701 Ack=7705 Win=509 Len=110"
"45964","350.621990","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=7705 Ack=7811 Win=1506 Len=110"
"45968","350.664996","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=7811 Ack=7815 Win=509 Len=0"
"46706","351.653464","192.168.1.14","192.168.1.12","TCP","66","63339  >  56790 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"46707","351.653942","192.168.1.14","192.168.1.12","TCP","66","63340  >  8008 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"46708","351.656676","192.168.1.12","192.168.1.14","TCP","66","56790  >  63339 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64"
"46709","351.656676","192.168.1.12","192.168.1.14","TCP","66","8008  >  63340 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64"
"46710","351.656956","192.168.1.14","192.168.1.12","TCP","54","63339  >  56790 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"46711","351.657071","192.168.1.14","192.168.1.12","TCP","54","63340  >  8008 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"46712","351.657165","192.168.1.14","192.168.1.12","HTTP","224","GET /dd.xml HTTP/1.1 "
"46713","351.657271","192.168.1.14","192.168.1.12","HTTP","237","GET /ssdp/device-desc.xml HTTP/1.1 "
"46714","351.660307","192.168.1.12","192.168.1.14","TCP","54","8008  >  63340 [ACK] Seq=1 Ack=184 Win=88704 Len=0"
"46715","351.660307","192.168.1.12","192.168.1.14","TCP","54","56790  >  63339 [ACK] Seq=1 Ack=171 Win=87616 Len=0"
"46716","351.660307","192.168.1.12","192.168.1.14","TCP","154","56790  >  63339 [PSH, ACK] Seq=1 Ack=171 Win=87616 Len=100 [TCP PDU reassembled in 46717]"
"46717","351.660307","192.168.1.12","192.168.1.14","HTTP/XML","526","HTTP/1.1 200 OK "
"46718","351.660451","192.168.1.14","192.168.1.12","TCP","54","63339  >  56790 [ACK] Seq=171 Ack=574 Win=130816 Len=0"
"46719","351.660743","192.168.1.14","192.168.1.12","TCP","54","63339  >  56790 [FIN, ACK] Seq=171 Ack=574 Win=130816 Len=0"
"46720","351.662955","192.168.1.12","192.168.1.14","TCP","54","56790  >  63339 [ACK] Seq=574 Ack=172 Win=87616 Len=0"
"46721","351.664296","192.168.1.12","192.168.1.14","HTTP/XML","1239","HTTP/1.1 200 OK "
"46722","351.716077","192.168.1.14","192.168.1.12","TCP","54","63340  >  8008 [ACK] Seq=184 Ack=1186 Win=130048 Len=0"
"46723","351.716256","192.168.1.14","192.168.1.12","TCP","54","63340  >  8008 [FIN, ACK] Seq=184 Ack=1186 Win=130048 Len=0"
"46724","351.719331","192.168.1.12","192.168.1.14","TCP","54","8008  >  63340 [FIN, ACK] Seq=1186 Ack=185 Win=88704 Len=0"
"46725","351.719402","192.168.1.14","192.168.1.12","TCP","54","63340  >  8008 [ACK] Seq=185 Ack=1187 Win=130048 Len=0"
"46726","351.733689","192.168.1.14","192.168.1.12","TCP","66","63341  >  56789 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"46727","351.737718","192.168.1.12","192.168.1.14","TCP","66","56789  >  63341 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460 SACK_PERM WS=64"
"46728","351.737833","192.168.1.14","192.168.1.12","TCP","54","63341  >  56789 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"46729","351.737956","192.168.1.14","192.168.1.12","HTTP","247","GET /apps/com.spotify.Spotify.TVv2 HTTP/1.1 "
"46730","351.742112","192.168.1.12","192.168.1.14","TCP","54","56789  >  63341 [ACK] Seq=1 Ack=194 Win=43456 Len=0"
"46731","351.742603","192.168.1.12","192.168.1.14","TCP","145","56789  >  63341 [PSH, ACK] Seq=1 Ack=194 Win=43456 Len=91 [TCP PDU reassembled in 46732]"
"46732","351.742603","192.168.1.12","192.168.1.14","HTTP","84","HTTP/1.1 404 Not Found  (text/plain)"
"46733","351.742675","192.168.1.14","192.168.1.12","TCP","54","63341  >  56789 [ACK] Seq=194 Ack=123 Win=131072 Len=0"
"46734","351.743006","192.168.1.14","192.168.1.12","TCP","54","63341  >  56789 [FIN, ACK] Seq=194 Ack=123 Win=131072 Len=0"
"46735","351.747776","192.168.1.14","3.165.102.49","TCP","55","[TCP Keep-Alive] 63302  >  443 [ACK] Seq=2878 Ack=918 Win=131328 Len=1"
"46736","351.748300","192.168.1.12","192.168.1.14","TCP","54","56789  >  63341 [ACK] Seq=123 Ack=195 Win=43456 Len=0"
"46737","351.771136","3.165.102.49","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 443  >  63302 [ACK] Seq=918 Ack=2879 Win=74240 Len=0 SLE=2878 SRE=2879"
"46738","351.814538","192.168.1.14","192.168.1.12","TCP","66","63342  >  8008 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"46739","351.820429","192.168.1.12","192.168.1.14","TCP","66","8008  >  63342 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64"
"46740","351.820560","192.168.1.14","192.168.1.12","TCP","54","63342  >  8008 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"46741","351.820692","192.168.1.14","192.168.1.12","HTTP","246","GET /apps/com.spotify.Spotify.TVv2 HTTP/1.1 "
"46742","351.824417","192.168.1.12","192.168.1.14","TCP","54","8008  >  63342 [ACK] Seq=1 Ack=193 Win=88704 Len=0"
"46743","351.825732","192.168.1.12","192.168.1.14","HTTP","98","HTTP/1.1 404 Not Found "
"46744","351.873948","192.168.1.14","192.168.1.12","TCP","54","63342  >  8008 [ACK] Seq=193 Ack=45 Win=131328 Len=0"
"46745","351.874269","192.168.1.14","192.168.1.12","TCP","54","63342  >  8008 [FIN, ACK] Seq=193 Ack=45 Win=131328 Len=0"
"46746","351.877359","192.168.1.12","192.168.1.14","TCP","54","8008  >  63342 [FIN, ACK] Seq=45 Ack=194 Win=88704 Len=0"
"46747","351.877426","192.168.1.14","192.168.1.12","TCP","54","63342  >  8008 [ACK] Seq=194 Ack=46 Win=131328 Len=0"
"46750","352.703139","204.79.197.203","192.168.1.14","TCP","54","443  >  63316 [RST, ACK] Seq=71837 Ack=5820 Win=0 Len=0"
"46751","352.704411","192.168.1.14","35.186.224.44","TLSv1.2","82","Application Data"
"46752","352.715758","35.186.224.44","192.168.1.14","TCP","54","443  >  62694 [ACK] Seq=265 Ack=337 Win=272 Len=0"
"46762","352.798850","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","74","63299  >  443 [FIN, ACK] Seq=2170 Ack=4083 Win=131328 Len=0"
"46763","352.799705","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","86","63343  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"46771","352.811571","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63299 [FIN, ACK] Seq=4083 Ack=2171 Win=71424 Len=0"
"46772","352.811674","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","74","63299  >  443 [ACK] Seq=2171 Ack=4084 Win=131328 Len=0"
"46773","352.812601","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","443  >  63343 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1420 SACK_PERM WS=256"
"46774","352.812759","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","74","63343  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"46775","352.814229","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TLSv1.3","2099","Client Hello (SNI=spclient.wg.spotify.com)"
"46780","352.829865","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63343 [ACK] Seq=1 Ack=1421 Win=68608 Len=0"
"46781","352.829865","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63343 [ACK] Seq=1 Ack=2026 Win=71424 Len=0"
"46782","352.842528","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","286","Server Hello, Change Cipher Spec, Application Data"
"46785","352.848628","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TLSv1.3","138","Change Cipher Spec, Application Data"
"46786","352.860893","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","692","Application Data, Application Data"
"46787","352.910075","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","74","63343  >  443 [ACK] Seq=2090 Ack=831 Win=131072 Len=0"
"46791","353.017852","35.186.224.44","192.168.1.14","TLSv1.2","78","Application Data"
"46794","353.069220","192.168.1.14","35.186.224.44","TCP","54","62694  >  443 [ACK] Seq=337 Ack=289 Win=507 Len=0"
"46795","353.118982","192.168.1.14","34.158.1.133","TCP","65","62668  >  4070 [PSH, ACK] Seq=23 Ack=56 Win=513 Len=11"
"46796","353.304576","34.158.1.133","192.168.1.14","TCP","65","4070  >  62668 [PSH, ACK] Seq=56 Ack=34 Win=6 Len=11"
"46797","353.356801","192.168.1.14","34.158.1.133","TCP","54","62668  >  4070 [ACK] Seq=34 Ack=67 Win=513 Len=0"
"46798","354.188737","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=7811 Ack=7815 Win=508 Len=110"
"46799","354.191064","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=7815 Ack=7921 Win=1506 Len=110"
"46800","354.236254","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=7921 Ack=7925 Win=508 Len=0"
"46851","355.624154","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=7811 Ack=7815 Win=509 Len=110"
"46852","355.626803","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=7815 Ack=7921 Win=1506 Len=110"
"46853","355.671755","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=7921 Ack=7925 Win=508 Len=0"
"47935","358.348794","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:4be::","TCP","75","[TCP Keep-Alive] 63323  >  443 [ACK] Seq=2123 Ack=831 Win=131072 Len=1"
"47936","358.360030","2600:1901:1:4be::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63323 [ACK] Seq=831 Ack=2124 Win=71424 Len=0 SLE=2123 SRE=2124"
"47937","359.195832","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=7921 Ack=7925 Win=508 Len=110"
"47938","359.199519","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=7925 Ack=8031 Win=1506 Len=110"
"47939","359.242879","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=8031 Ack=8035 Win=508 Len=0"
"47940","360.633181","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=7921 Ack=7925 Win=508 Len=110"
"47941","360.638046","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=7925 Ack=8031 Win=1506 Len=110"
"47942","360.648550","192.168.1.14","4.144.165.14","TCP","55","[TCP Keep-Alive] 63334  >  443 [ACK] Seq=4059 Ack=8162 Win=132352 Len=1"
"47943","360.671818","4.144.165.14","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 443  >  63334 [ACK] Seq=8162 Ack=4060 Win=64512 Len=0 SLE=4059 SRE=4060"
"47944","360.680599","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=8031 Ack=8035 Win=508 Len=0"
"48954","361.844832","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c01::84","TCP","75","[TCP Keep-Alive] 63335  >  443 [ACK] Seq=1797 Ack=11403 Win=131840 Len=1"
"48955","361.953870","2404:6800:4003:c01::84","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63335 [ACK] Seq=11403 Ack=1798 Win=71424 Len=0 SLE=1797 SRE=1798"
"48956","364.207491","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=8031 Ack=8035 Win=508 Len=110"
"48957","364.247075","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=8035 Ack=8141 Win=1506 Len=110"
"48958","364.302350","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=8141 Ack=8145 Win=507 Len=0"
"48959","364.351018","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:566::","TLSv1.2","117","Application Data"
"48960","364.364886","2600:1901:1:566::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  62702 [ACK] Seq=481 Ack=560 Win=290 Len=0"
"48961","364.666393","2600:1901:1:566::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.2","114","Application Data"
"48962","364.721621","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:566::","TCP","74","62702  >  443 [ACK] Seq=560 Ack=521 Win=511 Len=0"
"48963","365.650251","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=8031 Ack=8035 Win=508 Len=110"
"48964","365.678163","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=8035 Ack=8141 Win=1506 Len=110"
"48965","365.731214","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=8141 Ack=8145 Win=508 Len=0"
"49100","367.874625","192.168.1.14","192.168.1.12","TCP","55","[TCP Keep-Alive] 62779  >  8008 [ACK] Seq=1 Ack=1 Win=508 Len=1"
"49101","367.883653","192.168.1.12","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 8008  >  62779 [ACK] Seq=1 Ack=2 Win=1386 Len=0 SLE=1 SRE=2"
"49102","367.959923","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","143","Application Data"
"49103","367.978270","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=31514 Ack=29474 Win=122112 Len=0"
"49107","368.147467","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","145","Application Data"
"49108","368.191481","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","74","63317  >  443 [ACK] Seq=29474 Ack=31585 Win=131584 Len=0"
"50150","369.261116","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=8141 Ack=8145 Win=507 Len=110"
"50157","369.269220","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=8145 Ack=8251 Win=1506 Len=110"
"50180","369.320874","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=8251 Ack=8255 Win=513 Len=0"
"50586","370.688944","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=8141 Ack=8145 Win=508 Len=110"
"50587","370.692689","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=8145 Ack=8251 Win=1506 Len=110"
"50588","370.736492","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=8251 Ack=8255 Win=507 Len=0"
"50594","373.544605","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","75","[TCP Keep-Alive] 63314  >  443 [ACK] Seq=1889 Ack=2732 Win=131840 Len=1"
"50595","373.558314","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63314 [RST] Seq=2732 Win=0 Len=0"
"50596","373.560521","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","75","[TCP Keep-Alive] 63315  >  443 [ACK] Seq=1857 Ack=2732 Win=131840 Len=1"
"50597","373.574085","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63315 [RST] Seq=2732 Win=0 Len=0"
"50598","374.275446","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=8251 Ack=8255 Win=513 Len=110"
"50599","374.277678","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=8255 Ack=8361 Win=1506 Len=110"
"50600","374.322631","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=8361 Ack=8365 Win=512 Len=0"
"51483","375.708673","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=8251 Ack=8255 Win=507 Len=110"
"51484","375.710848","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=8255 Ack=8361 Win=1506 Len=110"
"51485","375.756253","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=8361 Ack=8365 Win=513 Len=0"
"51501","379.281614","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c01::84","TCP","74","63335  >  443 [FIN, ACK] Seq=1798 Ack=11403 Win=131840 Len=0"
"51502","379.282093","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2606:4700:4400::6812:2356","TCP","86","63344  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"51503","379.289043","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=8361 Ack=8365 Win=512 Len=110"
"51504","379.293561","2606:4700:4400::6812:2356","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","443  >  63344 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM WS=8192"
"51505","379.293686","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2606:4700:4400::6812:2356","TCP","74","63344  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"51506","379.294537","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2606:4700:4400::6812:2356","TLSv1.3","2071","Client Hello (SNI=www.ilovepdf.com)"
"51507","379.294655","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=8365 Ack=8471 Win=1506 Len=110"
"51508","379.305870","2606:4700:4400::6812:2356","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63344 [ACK] Seq=1 Ack=1361 Win=73728 Len=0"
"51509","379.305870","2606:4700:4400::6812:2356","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63344 [ACK] Seq=1 Ack=1998 Win=73728 Len=0"
"51510","379.306652","2606:4700:4400::6812:2356","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"51511","379.307291","2606:4700:4400::6812:2356","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","89","Application Data"
"51512","379.307334","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2606:4700:4400::6812:2356","TCP","74","63344  >  443 [ACK] Seq=1998 Ack=1376 Win=131840 Len=0"
"51513","379.307609","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2606:4700:4400::6812:2356","TLSv1.3","138","Change Cipher Spec, Application Data"
"51514","379.320363","2606:4700:4400::6812:2356","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","586","Application Data, Application Data"
"51515","379.336235","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=8471 Ack=8475 Win=512 Len=0"
"51516","379.368570","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2606:4700:4400::6812:2356","TCP","74","63344  >  443 [ACK] Seq=2062 Ack=1888 Win=131328 Len=0"
"51517","379.388637","2404:6800:4003:c01::84","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63335 [FIN, ACK] Seq=11403 Ack=1799 Win=71424 Len=0"
"51518","379.388740","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c01::84","TCP","74","63335  >  443 [ACK] Seq=1799 Ack=11404 Win=131840 Len=0"
"51527","380.716838","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=8361 Ack=8365 Win=513 Len=110"
"51528","380.835123","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=8365 Ack=8471 Win=1506 Len=110"
"51529","380.881754","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=8471 Ack=8475 Win=512 Len=0"
"51539","383.711730","192.168.1.14","35.186.224.44","TLSv1.2","82","Application Data"
"51540","383.724239","35.186.224.44","192.168.1.14","TCP","54","443  >  62694 [ACK] Seq=289 Ack=365 Win=272 Len=0"
"51541","383.970127","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","143","Application Data"
"51542","383.983701","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=31585 Ack=29543 Win=122112 Len=0"
"51543","384.025904","35.186.224.44","192.168.1.14","TLSv1.2","78","Application Data"
"51544","384.078760","192.168.1.14","35.186.224.44","TCP","54","62694  >  443 [ACK] Seq=365 Ack=313 Win=507 Len=0"
"51545","384.148582","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","145","Application Data"
"51546","384.191086","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","74","63317  >  443 [ACK] Seq=29543 Ack=31656 Win=131584 Len=0"
"51547","384.302605","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=8471 Ack=8475 Win=512 Len=110"
"51548","384.305557","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=8475 Ack=8581 Win=1506 Len=110"
"51549","384.349720","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=8581 Ack=8585 Win=511 Len=0"
"51552","385.850940","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=8471 Ack=8475 Win=512 Len=110"
"51553","385.862601","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=8475 Ack=8581 Win=1506 Len=110"
"51554","385.914490","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=8581 Ack=8585 Win=512 Len=0"
"51555","387.070123","192.168.1.14","40.126.35.128","TCP","66","63345  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"51556","387.096721","40.126.35.128","192.168.1.14","TCP","66","443  >  63345 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"51557","387.096924","192.168.1.14","40.126.35.128","TCP","54","63345  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"51558","387.097568","192.168.1.14","40.126.35.128","TLSv1.2","283","Client Hello (SNI=login.live.com)"
"51559","387.122995","40.126.35.128","192.168.1.14","TCP","1494","443  >  63345 [ACK] Seq=1 Ack=230 Win=4194304 Len=1440 [TCP PDU reassembled in 51561]"
"51560","387.122995","40.126.35.128","192.168.1.14","TCP","1133","[TCP Previous segment not captured] 443  >  63345 [PSH, ACK] Seq=2881 Ack=230 Win=4194304 Len=1079 [TCP PDU reassembled in 51561]"
"51561","387.122995","40.126.35.128","192.168.1.14","TCP","1494","[TCP Out-Of-Order] 443  >  63345 [ACK] Seq=1441 Ack=230 Win=4194304 Len=1440"
"51562","387.123097","192.168.1.14","40.126.35.128","TCP","66","63345  >  443 [ACK] Seq=230 Ack=1441 Win=132352 Len=0 SLE=2881 SRE=3960"
"51563","387.123190","192.168.1.14","40.126.35.128","TCP","54","63345  >  443 [ACK] Seq=230 Ack=3960 Win=132352 Len=0"
"51564","387.144011","192.168.1.14","40.126.35.128","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"51565","387.168779","40.126.35.128","192.168.1.14","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"51566","387.169763","192.168.1.14","40.126.35.128","TLSv1.2","333","Application Data"
"51567","387.169892","192.168.1.14","40.126.35.128","TLSv1.2","6716","Application Data"
"51568","387.193941","40.126.35.128","192.168.1.14","TCP","54","443  >  63345 [ACK] Seq=4011 Ack=2107 Win=4194560 Len=0"
"51569","387.193941","40.126.35.128","192.168.1.14","TCP","54","443  >  63345 [ACK] Seq=4011 Ack=4987 Win=4194560 Len=0"
"51570","387.195074","40.126.35.128","192.168.1.14","TCP","54","443  >  63345 [ACK] Seq=4011 Ack=7329 Win=4194560 Len=0"
"51571","387.417987","40.126.35.128","192.168.1.14","TCP","5814","443  >  63345 [ACK] Seq=4011 Ack=7329 Win=4194560 Len=5760 [TCP PDU reassembled in 51586]"
